,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev
12837,7301021301,Χάρκια,62,60,110,120,134,130,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΑΡΚΑΔΙΟΥ,Χαρκίων,Χάρκια,τα,τα,35.30749,24.58745,
12838,7301021302,Καβούσι,16,16,43,42,49,53,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΑΡΚΑΔΙΟΥ,Χαρκίων,Καβούσιον,το,το,35.3107,24.60903,
12839,7301030101,Επισκοπή,618,607,628,609,727,873,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Επισκοπής,Επισκοπή,η,η,,,
12840,7301030102,Πύργος,137,137,172,174,45,45,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Επισκοπής,Πύργος,ο,ο,35.35003,24.33851,
12841,7301030201,Αργυρούπολιδα,403,406,398,402,393,396,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Αργυρουπόλεως,Αργυρούπολις,η,η,,,
12842,7301030301,Αρχοντική,244,232,246,268,210,212,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Αρχοντικής,Αρχοντική,η,η,35.31555,24.33643,
12843,7301030401,Βιλανδρέδο,73,69,73,81,104,96,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Βιλανδρέδου,Βιλανδρέδον,το,το,35.26069,24.33643,
12844,7301030402,Αλώνες,35,35,62,66,47,53,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Βιλανδρέδου,Αλώναι,αι,οι,35.23904,24.34306,
12845,7301030403,Αρολίθι,9,9,60,59,60,60,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Βιλανδρέδου,Αρολίθιον,το,το,35.25696,24.32371,
12846,7301030404,Ρουμπάδο,17,16,28,27,37,37,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Βιλανδρέδου,Ρουμπάδον,το,το,35.2534,24.32885,
12847,7301030501,Καρωτή,191,194,275,273,231,232,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Καρωτής,Καρωτή,η,η,35.32859,24.35038,
12848,7301030601,Κάτω Πόρος,53,51,75,68,77,70,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Κάτω Πόρου,Κάτω Πόρος,ο,ο,35.28788,24.34905,
12849,7301030701,Κούφη,127,125,121,144,155,171,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Κούφης,Κούφη,η,η,35.32024,24.35197,
12850,7301030801,Μυριοκέφαλα,268,268,364,402,279,281,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Μυριοκεφάλων,Μυριοκέφαλα,τα,τα,35.25478,24.30332,
12851,7301030802,Μαρουλού,41,41,51,55,58,59,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΛΑΠΠΑΙΩΝ,Μυριοκεφάλων,Μαρουλού,η,η,35.26798,24.30167,
12852,7301040101,Γωνιά,331,323,387,384,231,224,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Γωνιάς,Γωνιά,η,η,35.32276,24.41789,
12853,7301040102,Άγιος Ανδρέας,203,204,211,210,159,173,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Γωνιάς,Άγιος Ανδρέας,ο,ο,35.31789,24.41386,
12854,7301040201,Άγιος Κωνσταντίνος,152,152,199,201,151,147,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Αγίου Κωνσταντίνου,Άγιος Κωνσταντίνος,ο,ο,35.29687,24.367,
12855,7301040202,Άγιος Γεώργιος,48,48,70,75,70,73,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Αγίου Κωνσταντίνου,Άγιος Γεώργιος,ο,ο,,,
12856,7301040301,Άνω Βαλσαμόερο,77,79,152,151,121,118,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Άνω Βαλσαμονέρου,Άνω Βαλσαμόνερον,το,το,,,
12857,7301040302,Μοοπάρι,30,31,45,45,26,26,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Άνω Βαλσαμονέρου,Μονοπάριον,το,το,,,
12858,7301040401,Ατσιπόπουλο,1392,1364,1458,1429,644,645,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ατσιποπούλου,Ατσιπόπουλον,το,το,35.35253,24.43378,
12859,7301040402,Αγνά,363,363,94,85,32,22,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ατσιποπούλου,Αγνά,τα,τα,35.36297,24.43265,
12860,7301040403,Βιολί Χαράκι,2785,2772,624,661,249,253,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ατσιποπούλου,Βιολί Χαράκι,το,το,35.35864,24.43857,
12861,7301040404,Πανόραμα,407,400,255,260,50,53,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ατσιποπούλου,Πανόραμα,το,το,35.36305,24.44454,
12862,7301040501,Γεράνι,821,823,623,613,430,439,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Γερανίου,Γεράνιον,το,το,35.35368,24.40033,
12863,7301040502,Πετρές,62,64,84,84,50,63,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Γερανίου,Πετρές,ο,ο,35.35491,24.36683,
12864,7301040601,Ζουρίδι,66,66,111,120,94,101,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ζουριδίου,Ζουρίδιον,το,το,35.29642,24.3554,
12865,7301040701,Καλονύκτης,222,222,198,201,175,181,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Καλονύκτου,Καλονύκτης,ο,ο,35.30153,24.39214,
12866,7301040801,Κάτω Βαλσαμόερο,193,193,222,223,155,164,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Κάτω Βαλσαμονέρου,Κάτω Βαλσαμόνερον,το,το,,,
12867,7301040901,Άνω Μαλάκι,77,77,96,107,89,91,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Μαλακίων,Άνω Μαλάκιον,το,το,35.27719,24.4093,
12868,7301040902,Κάτω Μαλάκι,61,66,91,89,59,62,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Μαλακίων,Κάτω Μαλάκιον,το,το,35.28511,24.41381,
12869,7301041001,Μούντρος,91,104,117,117,153,147,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Μούντρου,Μούντρος,ο,ο,35.27698,24.36722,
12870,7301041002,Βελοάδο,88,87,99,104,68,69,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Μούντρου,Βελονάδον,το,το,,,
12871,7301041101,Πρινές,851,841,533,582,396,395,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Πρινέ,Πρινές,ο,ο,35.34566,24.4251,
12872,7301041102,Βεδέροι,33,37,36,48,26,39,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Πρινέ,Βεδέροι,οι,οι,35.34159,24.41377,
12873,7301041201,Ρούστικα,150,148,253,261,220,233,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ρουστίκων,Ρούστικα,τα,τα,35.28637,24.37446,
12874,7301041202,Παλαίλιμνος,53,50,78,104,77,76,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Ρουστίκων,Παλαίλιμνος,ο,ο,35.29194,24.38716,
12875,7301041301,Σαϊτούρες,105,105,184,181,180,186,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Σαϊτουρών,Σαϊτούραι,αι,οι,35.27999,24.38715,
12876,7301041401,Φραντζεσκιανά Μετόχια,250,250,248,264,230,239,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΡΕΘΥΜΝΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ,Φραντζεσκιανών Μετοχίων,Φραντζεσκιανά Μετόχια,τα,τα,35.32836,24.40793,
12877,7302010101,Σπήλι,564,570,636,642,710,710,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Σπηλίου,Σπήλιον,το,το,,,
12878,7302010102,Δαριβιανά,60,59,62,64,80,82,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Σπηλίου,Δαριβιανά,τα,τα,,,
12879,7302010201,Αγία Γαλήνη,604,957,855,1260,899,1009,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αγίας Γαλήνης,Αγία Γαλήνη,η,η,35.09707,24.68818,
12880,7302010202,Ξηρόκαμπος,28,29,13,13,32,32,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αγίας Γαλήνης,Ξηρόκαμπος,ο,ο,,,
12881,7302010301,Ακούμια,344,337,415,417,515,549,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Ακουμίων,Ακούμια,τα,τα,35.16425,24.58266,
12882,7302010302,Βρύσες,84,85,107,128,135,143,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Ακουμίων,Βρύσαι,αι,οι,,,
12883,7302010303,Τριόπετρα,81,93,48,80,7,7,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Ακουμίων,Τριόπετρα,η,η,35.11902,24.54793,
12884,7302010401,Άρδακτος,32,28,59,67,64,72,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αρδάκτου,Άρδακτος,ο,ο,,,
12885,7302010402,Αγία Παρασκευή,13,22,11,27,13,13,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αρδάκτου,Αγία Παρασκευή,η,η,,,
12886,7302010403,Ακτούντα,74,71,66,70,94,99,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αρδάκτου,Ακτούντα,τα,τα,35.18704,24.53773,
12887,7302010404,Βάτος,34,32,42,52,48,55,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Αρδάκτου,Βάτος,ο,ο,35.17952,24.54203,
12888,7302010501,Δρίμισκος,32,32,57,56,66,80,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Δριμίσκου,Δρίμισκος,η,η,,,
12889,7302010601,Καρίνες,191,196,195,218,214,256,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Καρινών,Καρίναι,αι,οι,35.24563,24.52514,
12890,7302010701,Κεντροχώρι,39,40,70,72,83,93,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κεντροχωρίου,Κεντροχώριον,το,το,35.17893,24.57461,
12891,7302010702,Πλατανές,40,112,71,84,76,91,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κεντροχωρίου,Πλατανές,ο,ο,35.17307,24.58863,
12892,7302010801,Κεραμές,129,119,201,244,212,210,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κεραμέ,Κεραμές,ο,ο,,,
12893,7302010802,Αγαλιανός,19,19,31,43,27,27,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κεραμέ,Αγαλιανός,ο,ο,35.15619,24.5289,
12894,7302010803,Αγία Φωτεινή,5,5,19,58,15,17,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κεραμέ,Αγία Φωτεινή,η,η,,,
12895,7302010901,Κισσός,48,41,98,99,106,126,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κισσού,Κισσός,ο,ο,35.19184,24.56307,
12896,7302010902,Κισσού Κάμπος,100,115,78,81,46,53,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κισσού,Κισσού Κάμπος,ο,ο,35.18655,24.55441,
12897,7302011001,Κρύα Βρύση,84,78,107,136,151,160,ΚΡΗΤΗΣ,ΡΕΘΥΜΝΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΛΑΜΠΗΣ,Κρύας Βρύσης,Κρύα Βρύση,η,η,35.15507,24.63253,
