name,full_name,lat,lon,h,dimenot,dimos,nomos,diam
Αφράτιον,"Αφράτιον,το",38.45035553,23.6842041,41,Αφρατίου,ΛΗΛΑΝΤΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Δημήτριος,"Άγιος Δημήτριος,ο",38.44710922,22.99568558,108,Αγίου Δημητρίου,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ακραίφνιον,"Ακραίφνιον,το",38.45362854,23.21903801,183,Ακραιφνίου,ΑΚΡΑΙΦΝΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Χαλκίς,"Χαλκίς,η",38.46190262,23.59617043,2,Χαλκιδέων,ΧΑΛΚΙΔΕΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Σπυρίδων,"Άγιος Σπυρίδων,ο",38.4589386,22.95528412,98,Αγίου Σπυρίδωνος,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Συκέαι,"Συκέαι,αι",38.46406555,24.15051079,78,Αχλαδερής,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Παρθένιον,"Παρθένιον,το",38.47358322,23.95904541,292,Παρθενίου,ΤΑΜΥΝΕΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καρυά,"Καρυά,η",38.46809387,22.99597168,12,Καρυάς,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κόκκινον,"Κόκκινον,το",38.47283554,23.23652458,257,Κοκκίνου,ΑΚΡΑΙΦΝΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Λουκίσια,"Λουκίσια,τα",38.47602844,23.44616699,162,Λουκισίων (τ.Ανθηδώνας),ΑΝΘΗΔΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Δροσιά,"Δροσιά,η",38.48141861,23.54594421,35,Δροσιάς,ΑΝΘΗΔΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Θεολόγος,"Θεολόγος,ο",38.4851532,23.79959297,279,Θεολόγου,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Αράχοβα,"Αράχοβα,η",38.478302,22.58273888,972,Αραχόβης,ΑΡΑΧΟΒΗΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Θούριον,"Θούριον,το",38.48419952,22.88869095,89,Θουρίου,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ρωμαίικον,"Ρωμαίικον,το",38.4850769,22.93854904,37,Ρωμαιίκου,ΛΕΒΑΔΕΩΝ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο",38.49248123,24.07547379,194,Αγίου Γεωργίου,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κάστρον,"Κάστρον,το",38.48997879,23.16079521,101,Κάστρου,ΑΚΡΑΙΦΝΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ορχομενός,"Ορχομενός,ο",38.48981857,22.98142433,100,Ορχομενού,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Χαιρώνεια,"Χαιρώνεια,η",38.49235153,22.84262848,126,Χαιρωνείας,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Αυλωνάριον,"Αυλωνάριον,το",38.50014877,24.12199402,70,Αυλωναρίου,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Βλάσιος,"Άγιος Βλάσιος,ο",38.49739075,22.79727173,144,Αγίου Βλασίου,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Προσήλιον,"Προσήλιον,το",38.49869156,22.9253006,120,Προσηλίου,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Τραχήλιον,"Τραχήλιον,το",38.50828171,24.00503349,407,Τραχηλίου,ΤΑΜΥΝΕΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Θαρούνια,"Θαρούνια,τα",38.50909805,23.97706604,406,Θαρουνίων,ΤΑΜΥΝΕΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ακόντιον,"Ακόντιον,το",38.50453949,22.8812809,115,Ακοντίου,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πούρνος,"Πούρνος,ο",38.51078415,23.77905273,120,Πούρνου,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Νέα Αρτάκη,"Νέα Αρτάκη,η",38.5116806,23.63526154,2,Νέας Αρτάκης,ΝΕΑΣ ΑΡΤΑΚΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κρεμαστός,"Κρεμαστός,ο",38.51287842,24.0293026,248,Κρεμαστού,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Διόνυσος,"Διόνυσος,ο",38.51146698,22.94914055,123,Διονύσου,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πύργος,"Πύργος,ο",38.51375198,23.03257751,114,Πύργου,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Δαύλεια,"Δαύλεια,η",38.51315689,22.72996521,354,Δαυλείας,ΔΑΥΛΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μίστρος,"Μίστρος,ο",38.51934433,23.83963013,197,Μίστρου,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πυργίον,"Πυργίον,το",38.52129364,24.12111092,39,Πυργίου,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Οκτωνιά,"Οκτωνιά,η",38.52024078,24.16573715,418,Οκτωνιάς,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πισσώνας,"Πισσώνας,ο",38.52394104,23.71702385,94,Πισσώνος,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ωρολόγιον,"Ωρολόγιον,το",38.52401352,24.08297348,68,Ωρολογίου,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μαυρονέριον,"Μαυρονέριον,το",38.52156067,22.78081703,131,Μαυρονερίου,ΔΑΥΛΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μακρυχώριον,"Μακρυχώριον,το",38.53056335,23.97418404,535,Μακρυχωρίου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Σέτα,"Σέτα,η",38.53022385,23.91900635,783,Σέτας,ΑΜΑΡΥΝΘΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Όριον,"Όριον,το",38.53355408,24.11645508,40,Ορίου,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Παύλος,"Παύλος,ο",38.52913666,23.09251213,203,Παύλου,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μονόδρυον,"Μονόδρυον,το",38.54579544,24.07398415,64,Μονοδρύου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Αμφιθέα,"Αμφιθέα,η",38.54427719,23.78293037,247,Αμφιθέας,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μανίκια,"Μανίκια,τα",38.54642487,23.98965454,415,Μανικίων,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Βρύση,"Βρύση,η",38.54576874,24.0514431,58,Βρύσης,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Λούτσιον,"Λούτσιον,το",38.55192566,23.07952309,268,Λουτσίου,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ανθοχώριον,"Ανθοχώριον,το",38.55051804,22.82714272,138,Ανθοχωρίου,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Βούνοι,"Βούνοι,οι",38.55899429,23.80614853,159,Βούνων,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Λάρυμνα,"Λάρυμνα,η",38.56150818,23.28505135,1,Λαρύμνης,ΟΠΟΥΝΤΙΩΝ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Παρόριον,"Παρόριον,το",38.56019974,22.75384712,139,Παρορίου,ΔΑΥΛΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καμπιά,"Καμπιά,τα",38.56659317,23.8510685,494,Καμπιών,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κήποι,"Κήποι,οι",38.56631088,24.08495712,128,Κήπων,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μαρτίνον,"Μαρτίνον,το",38.56583023,23.21713257,201,Μαρτίνου,ΟΠΟΥΝΤΙΩΝ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καθενοί,"Καθενοί,οι",38.56799316,23.77141762,243,Καθενών,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Βλάσιος,"Άγιος Βλάσιος,ο",38.56837463,24.04631615,161,Αγίου Βλασίου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καστέλλα,"Καστέλλα,η",38.5679512,23.62921524,15,Καστέλλας,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κονίστραι,"Κονίστραι,αι",38.57040787,24.05944633,140,Κονιστρών,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Αγία Μαρίνα,"Αγία Μαρίνα,η",38.56622314,22.70483589,338,Αγίας Μαρίνης Λοκρίδος,ΤΙΘΟΡΕΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Βασιλικά,"Βασιλικά,τα",38.56870651,22.78243065,137,Βασιλικών,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Οξύλιθος,"Οξύλιθος,ο",38.57618332,24.11101151,199,Οξυλίθου,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κάδιον,"Κάδιον,το",38.57716751,24.05234909,204,Καδίου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ψαχνά,"Ψαχνά,τα",38.57603073,23.64019775,20,Ψαχνών,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Στέρνα,"Στέρνα,η",41.56274414,26.45879745,54,Στέρνας,ΒΥΣΣΑΣ,ΕΒΡΟΥ,ΘΡΑΚΗ
Στενή Δίρφυος,"Στενή Δίρφυος,η",38.57830811,23.8374424,432,Στενής Δίρφυος,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Τριάδα,"Τριάδα,η",38.57849503,23.71158981,123,Τριάδος,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άνω Κουρούνιον,"Άνω Κουρούνιον,το",38.57952118,24.07619667,227,Άνω Κουρουνίου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Λούτσα,"Λούτσα,η",38.58245468,23.80198097,263,Λούτσας,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Προφήτης Ηλίας,"Προφήτης Ηλίας,ο",38.57933044,22.80778694,134,Προφήτου Ηλία,ΧΑΙΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κάτω Κουρούνιον,"Κάτω Κουρούνιον,το",38.5855751,24.08691978,176,Κάτω Κουρουνίου,ΚΟΝΙΣΤΡΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Αγία Παρασκευή,"Αγία Παρασκευή,η",38.58084106,22.74168396,140,Αγίας Παρασκευής,ΤΙΘΟΡΕΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Παλιούρας,"Παλιούρας,ο",38.58768845,23.76327896,184,Παλιούρα,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ταξιάρχαι,"Ταξιάρχαι,οι",38.58717728,24.06421471,169,Ταξιαρχών,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κυρτώνη,"Κυρτώνη,η (τ.Κολάκα,η)",38.58424759,23.03810692,484,Κυρτώνης (Κολάκας),ΑΤΑΛΑΝΤΗΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Τιθορέα,"Τιθορέα,η",38.58197403,22.66640091,422,Τιθορέας,ΤΙΘΟΡΕΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Έξαρχος,"Έξαρχος,ο",38.58696365,22.94321442,293,Εξάρχου,ΑΤΑΛΑΝΤΗΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πολιτικά,"Πολιτικά,τα",38.59364319,23.54289436,41,Πολιτικών,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άνω Ποταμιά,"Άνω Ποταμιά,η",38.59556961,24.10428429,172,Άνω Ποταμιάς,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πλατάνα,"Πλατάνα,η",38.60193634,24.11724091,24,Πλατάνας,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άγιος Αθανάσιος,"Άγιος Αθανάσιος,ο",38.60317993,23.77785683,205,Αγίου Αθανασίου,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μακρυκάπα,"Μακρυκάπα,η",38.60562897,23.74429321,186,Μακρυκάπας,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Προσκυνάς,"Προσκυνάς,ο",38.60707474,23.1653862,78,Προσκυνά,ΜΑΛΕΣΙΝΗΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Νεροτριβιά,"Νεροτριβιά,η",38.61095047,23.52851677,251,Νεροτριβιάς,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Σφάκα,"Σφάκα,η",38.60626984,22.85073662,238,Σφάκας,ΕΛΑΤΕΙΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κάτω Τιθορέα,"Κάτω Τιθορέα,η",38.60627365,22.71238518,159,Κάτω Τιθορέας,ΤΙΘΟΡΕΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καμαρίτσα,"Καμαρίτσα,η",38.6148262,23.57065964,309,Καμαρίτσης,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Πύργος,"Πύργος,ο",38.61335373,24.0708313,182,Πύργου,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ανδρωνιάνοι,"Ανδρωνιάνοι,οι",38.61406708,24.05654716,262,Ανδρωνιάνων,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ενορία,"Ενορία,η",38.61437607,24.10730743,209,Ενορίας,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Καλημεριάνοι,"Καλημεριάνοι,οι",38.61418533,24.08771896,229,Καλημεριάνων,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Στρόπωνες,"Στρόπωνες,αι",38.61607361,23.88831711,320,Στροπώνων,ΔΙΡΦΥΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Άτταλη,"Άτταλη,η",38.61725235,23.73464966,214,Άτταλης,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Τραγάνα,"Τραγάνα,η",38.61733627,23.12077713,22,Τραγάνας,ΑΤΑΛΑΝΤΗΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μετόχιον,"Μετόχιον,το",38.62203979,23.95144844,212,Μετοχίου Διρφύων,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μαλεσίνα,"Μαλεσίνα,η",38.62077332,23.23115921,214,Μαλεσίνης,ΜΑΛΕΣΙΝΗΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κοντοδεσπότιον,"Κοντοδεσπότιον,το",38.62425232,23.63162804,322,Κοντοδεσποτίου,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κυπαρίσσιον,"Κυπαρίσσιον,το",38.62593842,23.59314156,181,Κυπαρισσίου,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Βίταλα,"Βίταλα,τα",38.62973022,24.05683899,295,Βιτάλων,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Μαλετιάνοι,"Μαλετιάνοι,οι",38.62833786,24.06431389,248,Μαλετιάνων,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Ελάτεια,"Ελάτεια,η",38.62495804,22.76316643,177,Ελάτειας,ΕΛΑΤΕΙΑΣ,ΦΘΙΩΤΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κύμη,"Κύμη,η",38.63169861,24.10214806,213,Κύμης,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Σταυρός,"Σταυρός,ο",38.63396072,23.61211967,321,Σταυρού,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
