code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,koinot_id,kath,article_kath,article_dim,lat,long
4626501000501,Τρυπητή,540,534,489,485,443,450,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Τρυπητή,η,η,,
4626501000502,Αγία Κυριακή,31,33,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Αγία Κυριακή,η,η,,
4626501000503,Ζεφυρία,176,175,219,224,138,150,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Ζεφυρία,η,η,36.70091,24.49059
4626501000504,Κάναβα,86,84,65,65,34,35,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Κάναβα,η,η,36.70916,24.46921
4626501000505,Κλήμα,13,17,11,12,25,25,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Κλήμα,το,το,,
4626501000506,Παλιοχώρι,25,25,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Παλιοχώρι,το,το,,
4626501000507,Σχινωπή,2,2,2,2,12,8,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΜΗΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Σχινωπή,η,η,,
4626502000001,Κίμωλος,837,829,793,715,705,687,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Κίμωλος,η,η,,
4626502000002,Άγιος Γεώργιος,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Άγιος Γεώργιος,ο (νησίς),ο (νησίς),,
4626502000003,Άγιος Ευστάθιος,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Άγιος Ευστάθιος,ο (νησίς),ο (νησίς),,
4626502000004,Άγιος Νικόλαος,2,2,0,0,1,1,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Άγιος Νικόλαος,ο,ο,,
4626502000005,Αλυκή,17,16,15,18,5,5,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Αλυκή,η,η,,
4626502000006,Γούπα - Καρά,14,15,9,11,3,6,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Γούπα - Καρά,η,η,36.79034,24.58241
4626502000007,Καλαμίτσι,6,6,7,7,5,5,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Καλαμίτσι,το,το,,
4626502000008,Πολύαιγος,2,2,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Πολύαιγος,η (νησίς),η (νησίς),,
4626502000009,Πρασονήσι,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Πρασονήσι,το (νησίς),το (νησίς),,
4626502000010,Πράσσα,13,12,4,4,4,4,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Πράσσα,τα,τα,36.82223,24.59461
4626502000011,Ψάθη,19,19,10,14,4,20,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΚΙΜΩΛΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Ψάθη,η,η,36.78647,24.57852
4626503000001,Σέριφος,364,338,360,357,353,312,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Σέριφος,η,η,,
4626503000002,Αβυσσαλός,18,18,23,24,7,7,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Αβυσσαλός,ο,ο,37.16367,24.43763
4626503000003,Άγιος Ιωάννης,21,21,31,33,14,14,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Άγιος Ιωάννης,ο,ο,,
4626503000004,Βους,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Βους,ο (νησίς),ο (νησίς),,
4626503000005,Γαλανή,59,57,67,71,76,75,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Γαλανή,η,η,37.19089,24.49398
4626503000006,Γάνεμα,21,19,13,13,18,19,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Γάνεμα,το,το,37.13736,24.46368
4626503000007,Γλαρονήσιο,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Γλαρονήσιο,το (νησίς),το (νησίς),,
4626503000008,Κένταρχος,58,58,46,46,56,60,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Κένταρχος,ο,ο,37.18477,24.51582
4626503000009,Κουταλάς,23,23,17,23,13,26,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Κουταλάς,ο,ο,,
4626503000010,Λιβάδι,605,601,450,537,224,282,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Λιβάδιον,το,το,,
4626503000011,Μεγάλο Λιβάδι,31,30,31,52,33,37,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Μεγάλον Λιβάδιον,το,το,37.14044,24.43265
4626503000012,Μεγάλο Χωριό,12,12,22,24,18,19,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Μεγάλον Χωρίον,το,το,,
4626503000013,Μονή Ευαγγελιστρίας,2,2,1,1,1,1,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Μονή Ευαγγελιστρίας,η,η,39.37336,21.09792
4626503000014,Μονή Ταξιαρχών,1,1,2,1,1,1,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Μονή Ταξιαρχών,η,η,,
4626503000015,Παναγία,70,65,86,102,118,139,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Παναγία,η,η,,
4626503000016,Πλατύ Γιαλός,29,27,27,29,22,23,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Πλατύ Γιαλός,ο,ο,,
4626503000017,Ράμος,80,81,53,67,39,45,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Ράμος,ο,ο,37.13374,24.50998
4626503000018,Σεριφοπούλα,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Σεριφοπούλα,η (νησίς),η (νησίς),,
4626503000019,Συκαμιά,26,25,33,34,31,35,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΕΡΙΦΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Τρυπητής,46265010005,Συκαμιά,η,η,37.19513,24.4769
4626504000101,Απολλωνία,869,800,1054,942,759,689,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Απολλωνία,η,η,,
4626504000102,Βαθύ,40,39,43,46,44,45,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Βαθύ,το,το,,
4626504000103,Καμάρες,245,242,186,188,132,151,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Καμάραι,αι,οι,,
4626504000104,Κάστρο,118,118,100,101,71,75,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Κάστρον,το,το,,
4626504000105,Κάτω Πετάλι,109,107,129,117,80,82,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Κάτω Πετάλιον,το,το,36.974,24.73065
4626504000106,Κιτριανή,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Κιτριανή,η (νησίς),η (νησίς),,
4626504000107,Πλατύς Γιαλός,199,193,111,111,71,71,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Πλατύς Γιαλός,ο,ο,,
4626504000108,Φάρος,105,107,95,85,44,45,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Φάρος,ο,ο,,
4626504000109,Χρυσοπηγή,6,6,3,3,1,2,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Απολλωνίας,46265040001,Χρυσοπηγή,η,η,,
4626504000201,Αρτεμών,800,795,754,744,701,669,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρτεμώνος,46265040002,Αρτεμών,ο,ο,36.98181,24.72439
4626504000202,Αγία Μαρίνα,70,71,47,49,32,32,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρτεμώνος,46265040002,Αγία Μαρίνα,η,η,,
4626504000203,Τρουλάκι,27,28,10,9,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρτεμώνος,46265040002,Τρουλάκι,το,το,37.00944,24.67649
4626504000204,Χερρόνησος,37,37,42,47,93,99,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΗΛΟΥ,ΣΙΦΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρτεμώνος,46265040002,Χερρόνησος,η,η,37.03546,24.65087
4626601000101,Μύκονος,3783,7101,6541,6467,4011,3935,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Μύκονος,η,η,37.44529,25.32872
4626601000102,Άγιος Ιωάννης Διακόφτης,259,420,236,265,57,58,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Άγιος Ιωάννης Διακόφτης,ο,ο,37.423,25.309
4626601000103,Άγιος Στέφανος,178,218,185,205,63,62,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Άγιος Στέφανος,ο,ο,,
4626601000104,Δήλος,24,24,14,14,9,9,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Δήλος,η (νησίς),η (νησίς),,
4626601000105,Κάβουρας,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Κάβουρας,ο (νησίς),ο (νησίς),,
4626601000106,Κλουβάς,953,963,176,180,103,99,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Κλουβάς,ο,ο,37.45265,25.34863
4626601000107,Κρομμύδι,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Κρομμύδι,το (νησίς),το (νησίς),,
4626601000108,Μαρμαρονήσιο,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Μαρμαρονήσιο,το (νησίς),το (νησίς),,
4626601000109,Μπάος,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Μπάος,ο (επί της νήσου Αγίου Γεωργίου),ο (επί της νήσου Αγίου Γεωργίου),,
4626601000110,Ορνός,1025,1111,232,237,240,299,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Ορνός,ο,ο,37.42391,25.32248
4626601000111,Πλατύς Γιαλός,833,1149,199,204,238,303,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Πλατύς Γιαλός,ο,ο,,
4626601000112,Πλιντρί,544,590,27,29,277,282,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Πλιντρί,το,το,37.42522,25.36155
4626601000113,Ρήνεια,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Ρήνεια,η (νησίς),η (νησίς),,
4626601000114,Σφοντήλι,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Σφοντήλι,το (νησίς),το (νησίς),,
4626601000115,Τούρλος,669,712,116,115,87,98,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Τούρλος,ο,ο,37.4634,25.33022
4626601000116,Φάρος Αρμενιστής,109,115,96,106,84,90,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Φάρος Αρμενιστής,ο,ο,37.48412,25.32001
4626601000117,Ψαρρού,20,26,96,107,112,130,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Μυκονίων,46266010001,Ψαρρού,η,η,37.41664,25.33645
4626601000201,Άνω Μερά,1459,1474,1310,1335,818,797,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Άνω Μεράς,46266010002,Άνω Μερά,η,η,37.44904,25.39095
4626601000202,Καλαφάτη,278,286,46,56,17,17,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Άνω Μεράς,46266010002,Καλαφάτη,η,η,37.44072,25.41857
4626601000203,Κταπόδια,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Άνω Μεράς,46266010002,Κταπόδια,τα (νησίς),τα (νησίς),,
4626601000204,Τραγονήσιο,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Άνω Μεράς,46266010002,Τραγονήσιο,το (νησίς),το (νησίς),,
4626701000101,Αμοργός,397,397,416,398,363,330,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Αμοργός,η,η,,
4626701000102,Βιόκαστρο μεγάλο,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Βιόκαστρο μεγάλο,το (νησίς),το (νησίς),,
4626701000103,Βιόκαστρο μικρό,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Βιόκαστρο μικρό,το (νησίς),το (νησίς),,
4626701000104,Γραμπονήσιο,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Γραμπονήσιο,το (νησίς),το (νησίς),,
4626701000105,Καστελόπετρα,12,12,11,16,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Καστελόπετρα,η,η,36.82935,25.88023
4626701000106,Νικούρια,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αμοργού,46267010001,Νικούρια,τα (νησίς),τα (νησίς),,
4626701000201,Αιγιάλη,261,257,232,229,225,216,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Αιγιάλη,η,η,,
4626701000202,Άγιος Παύλος,11,11,14,17,11,16,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Άγιος Παύλος,ο,ο,,
4626701000203,Λιαδί,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Λιαδί,το (νησίς),το (νησίς),,
4626701000204,Όρμος Αιγιάλης,147,159,122,125,72,94,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Όρμος Αιγιάλης,ο,ο,36.9004,25.97713
4626701000205,Πλάκα Λιαδιού,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Πλάκα Λιαδιού,η (νησίς),η (νησίς),,
4626701000206,Ποταμός,95,84,110,116,98,101,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αιγιάλης,46267010002,Ποταμός,ο,ο,,
4626701000301,Αρκεσίνη,106,107,130,129,105,102,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Αρκεσίνη,η,η,36.78673,25.803
4626701000302,Άνυδρος,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Άνυδρος,ο (νησίς),ο (νησίς),,
4626701000303,Γραμβούσσα,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Γραμβούσσα,η (νησίς),η (νησίς),,
4626701000304,Καλοταρίτισσα,20,20,30,31,37,38,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Καλοταρίτισσα,η,η,,
4626701000305,Καλοφάνα,40,40,41,41,48,49,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Καλοφάνα,η,η,36.79155,25.77959
4626701000306,Κισίρι,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Κισίρι,το (νησίς),το (νησίς),,
4626701000307,Μαύρη Μύτη,3,3,5,5,14,14,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Μαύρη Μύτη,η,η,36.80317,25.77865
4626701000308,Πατελίδι,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Πατελίδι,το (νησίς),το (νησίς),,
4626701000309,Ραχούλα,10,9,12,12,11,11,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Ραχούλα,η,η,,
4626701000310,Φελούκα,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Φελούκα,η (νησίς),η (νησίς),,
4626701000311,Ψαλίδα,0,0,0,0,0,0,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΞΟΥ,ΑΜΟΡΓΟΥ,ΗΡΑΚΛΕΙΔΩΝ,Αρκεσίνης,46267010003,Ψαλίδα,η (νησίς),η (νησίς),,
