,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev,astikotita,orinotita
10494,4615301090103,Άσπρη Πλακούδα,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Άσπρη Πλακούδα,η (νησίς),η (νησίς),,,,False,0.0
10495,4615301090104,Ασπρονήσια,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Ασπρονήσια,τα (νησίς),τα (νησίς),,,,False,0.0
10496,4615301090105,Ασπροπόταμος,54,54,24,36,16,17,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Ασπροπόταμος,ο,ο,39.28113,26.37834,,False,0.0
10497,4615301090106,Λαγκάδα,4,4,0,6,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Λαγκάδα,η,η,,,,False,0.0
10498,4615301090107,Μαύρη Πλακούδα,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Μαύρη Πλακούδα,η (νησίς),η (νησίς),,,,False,0.0
10499,4615301090108,Μπαρμπαλιάς,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Μπαρμπαλιάς,ο (νησίς),ο (νησίς),,,,False,0.0
10500,4615301090109,Παλιός,5,5,33,29,14,19,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Παλιός,ο,ο,,,,False,0.0
10501,4615301090110,Παναγιά,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Παναγιά,η (νησίς),η (νησίς),39.98066,25.40515,,False,0.0
10502,4615301090111,Πέδη,30,34,52,52,2,5,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Πέδη,η,η,,,,False,0.0
10503,4615301090112,Ταξιάρχες,132,132,144,142,125,126,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Ταξιάρχες,οι,οι,39.06975,26.57069,,False,0.0
10504,4615301090113,Τσουκαλάς,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Μανταμάδου,Τσουκαλάς,ο (νησίς),ο (νησίς),,,,False,0.0
10505,4615301090201,Κάπη,544,542,641,654,727,722,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Κάπης,Κάπη,η,η,39.33386,26.31092,,False,1.0
10506,4615301090202,Λιμάνι,2,2,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Κάπης,Λιμάνιον,το,το,39.34653,26.35871,,False,1.0
10507,4615301090301,Κλειώ,356,351,467,551,552,559,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Κλειούς,Κλειώ,η,η,39.34659,26.32247,,False,1.0
10508,4615301090302,Τσόνια,22,20,29,41,14,21,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Κλειούς,Τσόνια,τα,τα,,,,False,1.0
10509,4615301090401,Πελόπη,351,347,503,512,513,506,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΑΝΤΑΜΑΔΟΥ,Πελόπης,Πελόπη,η,η,39.32623,26.28097,,False,1.0
10510,4615301100101,Μήθυμνα,1399,1390,1474,1497,1370,1333,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Μηθύμνης,Μήθυμνα,η,η,39.36781,26.17639,,False,1.0
10511,4615301100102,Βαφειός,137,139,147,147,167,169,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Μηθύμνης,Βαφειός,ο,ο,39.34084,26.22158,,False,1.0
10512,4615301100103,Ευθαλού,34,34,15,23,11,12,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Μηθύμνης,Ευθαλού,η,η,,,,False,1.0
10513,4615301100201,Άργεννος,209,208,233,240,255,268,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Αργέννου,Άργεννος,η,η,39.35999,26.2629,,False,1.0
10514,4615301100301,Λεπέτυμνος,167,164,139,155,144,151,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Λεπετύμνου,Λεπέτυμνος,ο,ο,39.36456,26.27277,,False,1.0
10515,4615301100401,Συκαμινέα,169,169,203,207,283,273,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Συκαμινέας,Συκαμινέα,η,η,,,,False,1.0
10516,4615301100402,Σκάλα Συκαμινέας,140,139,164,164,154,153,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΜΗΘΥΜΝΑΣ,Συκαμινέας,Σκάλα Συκαμινέας,η,η,39.37277,26.30294,,False,1.0
10517,4615301110101,Πέτρα,1108,1505,1244,1246,1121,1105,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Πέτρας,Πέτρα,η,η,39.32682,26.17648,,False,0.0
10518,4615301110102,Άγιος Γεώργιος,0,0,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Πέτρας,Άγιος Γεώργιος,ο (νησίς),ο (νησίς),,,,False,0.0
10519,4615301110103,Μιραδέλλια,61,62,28,30,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Πέτρας,Μιραδέλλια,τα,τα,,,,False,0.0
10520,4615301110104,Πετρί,39,38,35,29,32,35,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Πέτρας,Πετρίον,το,το,,,,False,0.0
10521,4615301110201,Λαφιώνας,154,151,210,224,261,268,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Λαφιώνας,Λαφιώνας,ο,ο,39.30261,26.17791,,False,1.0
10522,4615301110301,Σκουτάρος,881,875,954,967,994,999,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Σκουτάρου,Σκουτάρος,ο,ο,39.29243,26.13399,,False,1.0
10523,4615301110302,Αμπέλια,4,4,0,0,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Σκουτάρου,Αμπέλια,τα,τα,39.30781,26.12804,,False,1.0
10524,4615301110303,Άναξος Σκουτάρου,152,307,127,133,29,35,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Σκουτάρου,Άναξος Σκουτάρου,ο,ο,,,,False,1.0
10525,4615301110401,Στύψη,855,843,1030,1024,1045,1026,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Στύψης,Στύψη,η,η,39.31121,26.22056,,False,1.0
10526,4615301110501,Υψηλομέτωπο,104,96,93,96,136,135,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΕΤΡΑΣ,Υψηλομετώπου,Υψηλομέτωπον,το,το,39.31444,26.24505,,False,1.0
10527,4615301120101,Πλωμάρι,2996,2963,3367,3377,3516,3450,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Πλωμάριον,το,το,38.97527,26.37137,,True,1.0
10528,4615301120102,Άγιος Ισίδωρος,241,240,222,263,153,167,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Άγιος Ισίδωρος,ο,ο,38.96834,26.39212,,True,1.0
10529,4615301120103,Άνω Χωρι,5,5,6,9,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Άνω Χωριό,το,το,38.99587,26.35358,,True,1.0
10530,4615301120104,Κάτω Χωριό,32,34,17,17,8,8,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Κάτω Χωρίον,το,το,38.98246,26.3517,,True,1.0
10531,4615301120105,Κουρνέλα,2,2,2,2,7,7,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Κουρνέλα,η,η,38.99771,26.3365,,True,1.0
10532,4615301120106,Μέσουνα,0,0,5,5,5,5,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλωμαρίου,Μέσουνα,η,η,,,,True,1.0
10533,4615301120201,Ακράσι,214,211,290,410,255,239,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Ακρασίου,Ακράσιον,το,το,39.02622,26.30912,,False,1.0
10534,4615301120202,Δρότα,3,3,13,7,14,14,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Ακρασίου,Δρότα,η,η,,,,False,1.0
10535,4615301120203,Παραλία Δρότας,11,11,28,28,6,6,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Ακρασίου,Παραλία Δρότας,η,η,39.00398,26.28058,,False,1.0
10536,4615301120301,Αμπελικό,326,326,229,230,293,291,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Αμπελικού,Αμπελικόν,το,το,39.05737,26.31306,,False,1.0
10537,4615301120401,Μεγαλοχώρι,325,321,411,447,464,488,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Μεγαλοχωρίου,Μεγαλοχώριον,το,το,39.01822,26.36737,,False,2.0
10538,4615301120402,Σπίδες,22,22,6,8,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Μεγαλοχωρίου,Σπίδες,οι,οι,,,,False,2.0
10539,4615301120501,Νεοχώρι,169,167,268,302,236,261,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Νεοχωρίου,Νεοχώριον,το,το,39.02889,26.32111,,False,2.0
10540,4615301120601,Παλαιοχώρι,314,314,458,501,612,605,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Παλαιοχωρίου,Παλαιοχώριον,το,το,38.99914,26.31994,,False,1.0
10541,4615301120602,Μελίντα,23,8,22,25,46,46,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Παλαιοχωρίου,Μελίντα,η,η,38.98753,26.31311,,False,1.0
10542,4615301120603,Ραχίδι,1,1,3,4,0,0,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Παλαιοχωρίου,Ραχίδι,το,το,39.00571,26.31565,,False,1.0
10543,4615301120701,Πλαγιά,529,530,614,640,593,599,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλαγιάς,Πλαγιά,η,η,38.98243,26.39676,,False,1.0
10544,4615301120702,Αγία Βαρβάρα,67,67,48,46,26,30,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλαγιάς,Αγία Βαρβάρα,η,η,38.96518,26.40976,,False,1.0
10545,4615301120703,Ευαγγελίστρια,13,13,26,25,13,13,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλαγιάς,Ευαγγελίστρια,η,η,38.96465,26.42688,,False,1.0
10546,4615301120704,Μηλέες,9,10,13,12,10,10,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,ΠΛΩΜΑΡΙΟΥ,Πλαγιάς,Μηλέαι,αι,οι,38.94381,23.27494,,False,1.0
